sound,person,word,utter,phoneme,part_word,poa_prev,moa_prev,poa_next,moa_next,f1,f2,time,start,end,duration,ln_f1,ln_f2,norm_f1,norm_f2
T_POKEMAN_total_142,E,gəŋməlɩ,u2,ɩ,root,dental,lateral,none,none,314.4552886,1942.237238,870.984155,145.1411654,870.9115845,871.0567256,5.750841899,7.571595803,-0.411828101,0.294435803
T_POKEMAN_total_142,E,gəŋməlɩ,u3,ɩ,root,dental,lateral,none,none,310.9506599,1957.636636,871.9378145,141.8221871,871.8669034,872.0087256,5.73963425,7.579493227,-0.42303575,0.302333227
T_POKEMAN_total_142,E,gəŋməlɩ,u1,ɩ,root,dental,lateral,none,none,310.5297596,1962.927943,869.9705926,124.2661123,869.9084595,870.0327256,5.738279741,7.582192486,-0.424390259,0.305032486
T_POKEMAN_total_128,E,gɩbábɩ,u2,ɩ,root,labial,stop,none,none,305.474653,2006.312527,749.5623867,110.073502,749.50735,749.6174235,5.721866806,7.604053752,-0.440803194,0.326893752
T_POKEMAN_total_128,E,gɩbábɩ,u1,ɩ,root,labial,stop,none,none,330.6985847,2028.020139,748.6188475,111.7897538,748.5629526,748.6747424,5.80120734,7.614815295,-0.36146266,0.337655295
T_POKEMAN_total_148,E,gɩbɩ,u1,ɩ,pref,velar,stop,labial,stop,399.950373,1473.432765,923.5345836,64.81470867,923.5021762,923.5669909,5.991340472,7.295350172,-0.171329528,0.018190172
T_POKEMAN_total_148,E,gɩbɩ,u3,ɩ,pref,velar,stop,labial,stop,331.6149654,1594.218267,925.363042,67.51532154,925.3292843,925.3967996,5.803974553,7.37413878,-0.358695447,0.09697878
T_POKEMAN_total_148,E,gɩbɩ,u1,ɩ,root,labial,stop,none,none,383.0263061,1879.157737,923.7749381,178.2404489,923.6858179,923.8640583,5.948103671,7.538578943,-0.214566329,0.261418943
T_POKEMAN_total_148,E,gɩbɩ,u2,ɩ,root,labial,stop,none,none,374.7402135,2008.889986,924.7287352,118.8269659,924.6693217,924.7881486,5.926233022,7.605337603,-0.236436978,0.328177603
T_POKEMAN_total_148,E,gɩbɩ,u3,ɩ,root,labial,stop,none,none,377.6747432,2015.233124,925.5888258,151.7996358,925.512926,925.6647256,5.934033357,7.608490162,-0.228636643,0.331330162
T_POKEMAN_total_149,E,gɩbɩl,u1,ɩ,root,labial,stop,dental,lateral,486.8493508,1353.162502,929.1520664,62.11409581,929.1210094,929.1831235,6.187954734,7.210199726,0.025284734,-0.066960274
T_POKEMAN_total_129,E,gɩbɩl,u2,ɩ,root,labial,stop,dental,lateral,391.0779965,1358.537576,754.921911,53.62927023,754.8950964,754.9487256,5.96890702,7.214164088,-0.19376298,-0.062995912
T_POKEMAN_total_149,E,gɩbɩl,u2,ɩ,pref,velar,stop,labial,stop,428.0911477,1372.710773,929.9749447,37.80858006,929.9560404,929.993849,6.059336135,7.22454273,-0.103333865,-0.05261727
T_POKEMAN_total_149,E,gɩbɩl,u2,ɩ,root,labial,stop,dental,lateral,457.6842393,1419.867885,930.1643505,108.7502728,930.1099754,930.2187256,6.126179513,7.258319108,-0.036490487,-0.018840892
T_POKEMAN_total_129,E,gɩbɩl,u3,ɩ,pref,velar,stop,labial,stop,335.3978417,1367.44118,755.6767832,36.65883058,755.6584538,755.6951126,5.815317414,7.220696521,-0.347352586,-0.056463479
T_POKEMAN_total_129,E,gɩbɩl,u3,ɩ,root,labial,stop,dental,lateral,389.130393,1389.164531,755.8325832,52.16833583,755.8064991,755.8586674,5.963914488,7.236457789,-0.198755512,-0.040702211
T_POKEMAN_total_149,E,gɩbɩl,u3,ɩ,pref,velar,stop,labial,stop,463.5011766,1228.07746,930.8636189,40.50919292,930.8433643,930.8838735,6.138808924,7.113205185,-0.023861076,-0.163954815
T_POKEMAN_total_149,E,gɩbɩl,u3,ɩ,root,labial,stop,dental,lateral,530.5362399,1344.904135,931.0358304,69.79051579,931.0009351,931.0707256,6.273888268,7.204078014,0.111218268,-0.073081986
T_POKEMAN_total_131,E,gɩcaʔ,u3,ɩ,pref,velar,stop,palatal,affricate,370.9107229,1647.599557,766.4610783,50.85912018,766.4356487,766.4865079,5.915961395,7.407074694,-0.246708605,0.129914694
T_POKEMAN_total_131,E,gɩcaʔ,u2,ɩ,pref,velar,stop,palatal,affricate,386.1432746,1686.452958,765.6000815,68.23166023,765.5659657,765.6341974,5.956208478,7.430382761,-0.206461522,0.153222761
T_POKEMAN_total_131,E,gɩcaʔ,u1,ɩ,pref,velar,stop,palatal,affricate,367.2145772,1834.956724,764.6368113,52.26254826,764.61068,764.6629426,5.905946356,7.514776177,-0.256723644,0.237616177
T_POKEMAN_total_141,E,gɩdɔbwɩ,u1,ɩ,pref,velar,stop,dental,stop,324.3093606,1617.917372,856.7441261,18.71534378,856.7347684,856.7534838,5.781697877,7.388895028,-0.380972123,0.111735028
T_POKEMAN_total_141,E,gɩdɔbwɩ,u2,ɩ,pref,velar,stop,dental,stop,332.1586393,1799.422184,857.7382185,37.43068757,857.7195032,857.7569338,5.805612684,7.495220883,-0.357057316,0.218060883
T_POKEMAN_total_141,E,gɩdɔbwɩ,u3,ɩ,pref,velar,stop,dental,stop,312.1624051,1828.562997,858.6599678,33.27172228,858.6433319,858.6766036,5.743523582,7.51128569,-0.419146418,0.23412569
T_POKEMAN_total_141,E,gɩdɔbwɩ,u3,ɩ,root,labial,glide,none,none,394.0632619,1586.141643,858.9978837,93.57671892,858.9510953,859.0446721,5.97651146,7.369059707,-0.18615854,0.091899707
T_POKEMAN_total_134,E,gɩdɔbwɩ,u3,ɩ,root,labial,glide,none,none,411.2805038,1592.662699,783.5108384,103.9803861,783.4588482,783.5628286,6.019275473,7.373162548,-0.143394527,0.096002548
T_POKEMAN_total_141,E,gɩdɔbwɩ,u1,ɩ,root,labial,glide,none,none,417.1236874,1647.291613,857.0919918,104.8694993,857.039557,857.1444265,6.03338279,7.406887772,-0.12928721,0.129727772
T_POKEMAN_total_134,E,gɩdɔbwɩ,u2,ɩ,root,labial,glide,none,none,404.8783078,1675.133498,782.6283104,84.75241873,782.5859341,782.6706866,6.003586547,7.423648141,-0.159083453,0.146488141
T_POKEMAN_total_141,E,gɩdɔbwɩ,u2,ɩ,root,labial,glide,none,none,410.9257786,1697.787318,858.0908417,96.47660553,858.0426034,858.13908,6.018412611,7.437081105,-0.144257389,0.159921105
T_POKEMAN_total_153,E,gɩfɛ,u1,ɩ,pref,velar,stop,labial,fricative,401.0958757,1248.356294,966.2849799,66.62696019,966.0123758,966.0790028,5.99420049,7.129583,-0.16846951,-0.147577
T_POKEMAN_total_153,E,gɩfɛ,u2,ɩ,pref,velar,stop,labial,fricative,420.1874726,1308.356025,967.3125805,63.98391612,967.045005,967.1089889,6.040700975,7.176526685,-0.121969025,-0.100633315
T_POKEMAN_total_153,E,gɩfɛ,u3,ɩ,pref,velar,stop,labial,fricative,398.4969551,1330.32231,968.2010704,56.45639657,967.9437047,968.0001611,5.987699857,7.19317653,-0.174970143,-0.08398347
T_POKEMAN_total_158,E,gikaranga ,u2,ɩ,pref,velar,stop,velar,stop,324.5697577,1524.649102,999.1381599,36.03286803,998.9563577,998.9923906,5.782500483,7.329519566,-0.380169517,0.052359566
T_POKEMAN_total_158,E,gikaranga ,u3,ɩ,pref,velar,stop,velar,stop,308.8068219,1638.46295,1000.190819,33.18850375,999.9378137,999.9710022,5.73271591,7.401513856,-0.42995409,0.124353856
T_POKEMAN_total_158,E,gikaranga ,u1,ɩ,pref,velar,stop,velar,stop,332.2621178,1650.111319,997.9942191,34.3950104,997.8238819,997.8582769,5.805924169,7.408598031,-0.356745831,0.131438031
T_POKEMAN_total_159,E,gɩkɛlɩ,u1,ɩ,pref,velar,stop,velar,stop,336.8297659,1722.0357,1020.799672,35.67673525,1020.383331,1020.419008,5.819577657,7.451262416,-0.343092343,0.174102416
T_POKEMAN_total_159,E,gɩkɛlɩ,u2,ɩ,pref,velar,stop,velar,stop,308.735785,1807.934078,1021.868287,62.53638254,1021.430299,1021.492835,5.732485846,7.499940079,-0.430184154,0.222780079
T_POKEMAN_total_159,E,gɩkɛlɩ,u3,ɩ,pref,velar,stop,velar,stop,313.5803683,1811.763326,1022.872111,59.46640507,1022.422891,1022.482358,5.748055685,7.502055863,-0.414614315,0.224895863
T_POKEMAN_total_159,E,gɩkɛlɩ,u1,ɩ,root,dental,lateral,glottal,stop,441.4574214,1834.07115,1021.682459,113.7036308,1020.74282,1020.856523,6.090081575,7.514293447,-0.072588425,0.237133447
T_POKEMAN_total_159,E,gɩkɛlɩ,u3,ɩ,root,dental,lateral,glottal,stop,398.5799425,1836.087243,1023.340679,114.6500347,1022.814786,1022.929436,5.987908087,7.515392088,-0.174761913,0.238232088
T_POKEMAN_total_159,E,gɩkɛlɩ,u2,ɩ,root,dental,lateral,glottal,stop,406.6887878,1843.442957,1022.695967,130.718395,1021.802928,1021.933647,6.008048244,7.519390274,-0.154621756,0.242230274
T_POKEMAN_total_259,E,gɩkɩɩ,u1,ɩ,pref,velar,stop,velar,stop,270.8788245,1583.293075,1882.783768,49.38223363,1881.795328,1881.844711,5.601671579,7.367262182,-0.560998421,0.090102182
T_POKEMAN_total_259,E,gɩkɩɩ,u2,ɩ,pref,velar,stop,velar,stop,270.023256,1835.777804,1883.680138,54.0853035,1882.756725,1882.810811,5.598508089,7.515223542,-0.564161911,0.238063542
T_POKEMAN_total_259,E,gɩkɩɩ,u2,ɩ,root,velar,stop,none,none,209.0291745,1979.671211,1883.948319,188.4047449,1882.947948,1883.136352,5.342473833,7.590686055,-0.820196167,0.313526055
T_POKEMAN_total_259,E,gɩkɩɩ,u1,ɩ,root,velar,stop,none,none,220.7181649,2009.850719,1883.04215,163.8521688,1881.990506,1882.154358,5.396886616,7.605815729,-0.765783384,0.328655729
T_POKEMAN_total_259,E,gɩkɩɩ,u3,ɩ,root,velar,stop,none,none,212.7100035,2011.211194,1885.236463,171.7139447,1883.862462,1884.034176,5.359929752,7.606492404,-0.802740248,0.329332404
T_POKEMAN_total_259,E,gɩkɩɩ,u3,ɩ,pref,velar,stop,velar,stop,322.1708992,2016.182008,1885.016767,35.433661,1883.662421,1883.697854,5.775082148,7.608960907,-0.387587852,0.331800907
T_POKEMAN_total_183,E,gɩkpɩgɩ,u2,ɩ,root,labiovelar,stop,velar,stop,514.8205426,1215.696584,1213.88444,60.53278851,1213.149797,1213.210329,6.243818379,7.103072512,0.081148379,-0.174087488
T_POKEMAN_total_183,E,gɩkpɩgɩ,u1,ɩ,root,labiovelar,stop,velar,stop,529.4304106,1281.251169,1213.014203,47.91930078,1212.231458,1212.279377,6.271801732,7.155592355,0.109131732,-0.121567645
T_POKEMAN_total_183,E,gɩkpɩgɩ,u3,ɩ,root,labiovelar,stop,velar,stop,475.8462424,1296.822454,1214.845567,75.17185154,1214.014545,1214.089717,6.165094782,7.167672285,0.002424782,-0.109487715
T_POKEMAN_total_183,E,gɩkpɩgɩ,u1,ɩ,pref ,velar,stop,labiovelar,stop,366.5822276,1357.010662,1212.423135,41.77580068,1212.058211,1212.099987,5.904222855,7.213039517,-0.258447145,-0.064120483
T_POKEMAN_total_183,E,gɩkpɩgɩ,u2,ɩ,pref ,velar,stop,labiovelar,stop,352.6824312,1562.325626,1213.37069,43.58360772,1212.992411,1213.035995,5.865568024,7.353930776,-0.297101976,0.076770776
T_POKEMAN_total_183,E,gɩkpɩgɩ,u3,ɩ,root,velar,stop,none,none,395.329814,1875.237049,1215.002707,166.4361387,1214.138289,1214.304726,5.979720389,7.536490357,-0.182949611,0.259330357
T_POKEMAN_total_183,E,gɩkpɩgɩ,u2,ɩ,root,velar,stop,none,none,384.6546102,1876.030451,1214.052131,156.0715598,1213.292654,1213.448726,5.952345815,7.536913361,-0.210324185,0.259753361
T_POKEMAN_total_183,E,gɩkpɩgɩ,u1,ɩ,root,velar,stop,none,none,378.4965316,1892.138373,1213.180063,144.9866023,1212.350642,1212.495628,5.936206909,7.545462883,-0.226463091,0.268302883
T_POKEMAN_total_159,E,gɩlal ,u2,ɩ,pref,velar,stop,dental,lateral,445.1459411,1631.561544,1015.434321,36.47955648,1014.549208,1014.585687,6.098402186,7.397292838,-0.064267814,0.120132838
T_POKEMAN_total_159,E,gɩlal ,u3,ɩ,pref,velar,stop,dental,lateral,395.6498368,1677.171398,1016.048591,34.39501039,1015.417123,1015.451518,5.98052957,7.424863962,-0.18214043,0.147703962
T_POKEMAN_total_138,E,gɩŋmal,u2,ɩ,pref,velar,stop,labiovelar,nasal,453.6749929,1290.01119,830.0117222,26.57796258,829.9984333,830.0250112,6.117381067,7.162406172,-0.045288933,-0.114753828
T_POKEMAN_total_138,E,gɩŋmal,u1,ɩ,pref,velar,stop,labiovelar,nasal,439.669298,1312.103316,829.2055822,43.77546778,829.1836944,829.2274699,6.086022849,7.179386713,-0.076647151,-0.097773287
T_POKEMAN_total_138,E,gɩŋmal,u3,ɩ,pref,velar,stop,labiovelar,nasal,343.9732873,1364.87671,830.7810902,25.01455301,830.768583,830.7935975,5.840564001,7.218819381,-0.322105999,-0.058340619
T_POKEMAN_total_165,E,gɩsɛ,u3,ɩ,pref,velar,stop,dental,fricative,313.0640833,1627.60846,1078.970475,36.54169226,1078.081603,1078.118145,5.746407909,7.394867014,-0.416262091,0.117707014
T_POKEMAN_total_165,E,gɩsɛ,u2,ɩ,pref,velar,stop,dental,fricative,327.9195552,1720.922912,1078.099874,47.28924881,1077.143216,1077.190505,5.79276832,7.450616003,-0.36990168,0.173456003
T_POKEMAN_total_165,E,gɩsɛ,u1,ɩ,pref,velar,stop,dental,fricative,332.3698703,1729.68567,1077.166861,42.99022619,1076.11931,1076.1623,5.806248416,7.455694977,-0.356421584,0.178534977
T_POKEMAN_total_166,E,gɩsɩgbɛl,u1,ɩ, root ,dental,fricative,labiovelar,stop,400.8922695,1433.456291,1082.655026,31.80857718,1081.753992,1081.785801,5.993692737,7.267843794,-0.168977263,-0.009316206
T_POKEMAN_total_166,E,gɩsɩgbɛl,u3,ɩ, root ,dental,fricative,labiovelar,stop,380.9324226,1450.415713,1084.53654,52.98799109,1083.65304,1083.706028,5.942621991,7.279605493,-0.220048009,0.002445493
T_POKEMAN_total_166,E,gɩsɩgbɛl,u2,ɩ, root ,dental,fricative,labiovelar,stop,387.4839547,1453.399344,1083.53823,33.57295266,1082.783546,1082.817119,5.959674441,7.281660467,-0.202995559,0.004500467
T_POKEMAN_total_166,E,gɩsɩgbɛl,u2,ɩ,pref ,velar,stop,dental,fricative,337.4758508,1538.594902,1082.967327,40.80103807,1082.634625,1082.675426,5.821493955,7.338624878,-0.341176045,0.061464878
T_POKEMAN_total_166,E,gɩsɩgbɛl,u3,ɩ,pref ,velar,stop,dental,fricative,351.7931335,1548.339076,1083.840277,36.14611043,1083.520157,1083.556303,5.863043314,7.344938072,-0.299626686,0.067778072
T_POKEMAN_total_166,E,gɩsɩgbɛl,u1,ɩ,pref ,velar,stop,dental,fricative,368.9918847,1689.213379,1081.926048,26.02519951,1081.628204,1081.654229,5.910774651,7.432018243,-0.251895349,0.154858243
T_POKEMAN_total_255,E,gɩta,u3,ɩ,pref,velar,stop,dental,stop,334.2926152,1894.685615,1845.846218,45.85493123,1843.930674,1843.976529,5.812016703,7.546808201,-0.350653297,0.269648201
T_POKEMAN_total_255,E,gɩta,u1,ɩ,pref,velar,stop,dental,stop,329.9954566,1904.785743,1843.049451,44.39612467,1842.048376,1842.092772,5.799078886,7.55212481,-0.363591114,0.27496481
T_POKEMAN_total_255,E,gɩta,u2,ɩ,pref,velar,stop,dental,stop,308.6071094,1992.256463,1843.953601,42.32762883,1843.028288,1843.070615,5.732068977,7.597023176,-0.430601023,0.319863176
T_POKEMAN_total_249,E,gɩtalɩ,u3,ɩ,pref ,velar,stop,dental,stop,305.1066617,1810.704452,1792.106479,28.58779726,1791.694031,1791.722619,5.720661426,7.501471249,-0.442008574,0.224311249
T_POKEMAN_total_249,E,gɩtalɩ,u2,ɩ,root,dental,lateral,none,none,423.7131416,1819.023786,1791.910804,132.9325048,1791.083793,1791.216726,6.049056673,7.506055255,-0.113613327,0.228895255
T_POKEMAN_total_249,E,gɩtalɩ,u3,ɩ,root,dental,lateral,none,none,410.421395,1858.272414,1793.066672,124.494139,1792.044231,1792.168726,6.017184425,7.527402525,-0.145485575,0.250242525
T_POKEMAN_total_249,E,gɩtalɩ,u2,ɩ,pref ,velar,stop,dental,stop,317.0822825,1867.032743,1791.150259,40.49937945,1790.728828,1790.769327,5.759161306,7.532105681,-0.403508694,0.254945681
T_POKEMAN_total_249,E,gɩtalɩ,u1,ɩ,root,dental,lateral,none,none,421.4897468,1909.318393,1790.956339,128.05205,1790.112674,1790.240726,6.043795452,7.554501595,-0.118874548,0.277341595
T_POKEMAN_total_169,E,gɩtɛʔ,u2,ɩ,pref ,velar,stop,dental,stop,303.2803501,1926.10748,1096.961899,44.59137981,1096.074027,1096.118618,5.714657626,7.563256396,-0.448012374,0.286096396
T_POKEMAN_total_169,E,gɩtɛʔ,u3,ɩ,pref ,velar,stop,dental,stop,265.7733009,1977.170746,1100.985751,38.2895084,1096.942754,1096.981044,5.582643693,7.589422186,-0.580026307,0.312262186
T_POKEMAN_total_169,E,gɩtɛʔ,u1,ɩ,pref ,velar,stop,dental,stop,277.0030981,1995.919309,1096.096322,29.92735376,1095.062573,1095.0925,5.624028691,7.59886003,-0.538641309,0.32170003
T_POKEMAN_total_130,E,gʋbwalɩ,u3,ɩ,root,dental,lateral,none,none,433.7801686,1841.204924,762.2640448,99.02725359,762.2145311,762.3135584,6.072537882,7.518175486,-0.090132118,0.241015486
T_POKEMAN_total_130,E,gʋbwalɩ,u2,ɩ,root,dental,lateral,none,none,431.606005,1861.323375,761.3515146,108.2822589,761.2973735,761.4056558,6.067513147,7.529043006,-0.095156853,0.251883006
T_POKEMAN_total_130,E,gʋbwalɩ,u1,ɩ,root,dental,lateral,none,none,396.4562194,1883.413714,760.3660119,114.6518035,760.308686,760.4233378,5.982565617,7.540841215,-0.180104383,0.263681215
T_POKEMAN_total_152,E,gʋbwalɩ,u2,ɩ,root,dental,lateral,none,none,410.121892,1907.17334,962.0934698,82.80271497,961.3806283,961.463431,6.016454413,7.553377498,-0.146215587,0.276217498
T_POKEMAN_total_152,E,gʋbwalɩ,u1,ɩ,root,dental,lateral,none,none,427.6146573,1950.283716,961.062852,82.50926131,960.2721664,960.3546756,6.058222457,7.575730136,-0.104447543,0.298570136
T_POKEMAN_total_152,E,gʋbwalɩ,u3,ɩ,root,dental,lateral,none,none,396.3371626,1967.373138,962.8719119,134.2407652,962.3732426,962.5074834,5.98226527,7.584454499,-0.18040473,0.307294499
T_POKEMAN_total_-53,E,ɩbʋ ɔlal,u3,ɩ,pref,none,none,labial,stop,352.5577613,1830.362611,384.5929669,64.48258393,384.5607256,384.6252082,5.865214471,7.512269374,-0.297455529,0.235109374
T_POKEMAN_total_-53,E,ɩbʋ ɔlal,u1,ɩ,pref,none,none,labial,stop,366.8474134,1858.06101,382.7299126,81.76292938,382.6890311,382.770794,5.904945994,7.527288755,-0.257724006,0.250128755
T_POKEMAN_total_-53,E,ɩbʋ ɔlal,u2,ɩ,pref,none,none,labial,stop,351.2833618,1879.664121,383.709384,57.31675673,383.6807256,383.7380424,5.861593196,7.538848381,-0.301076804,0.261688381
T_POKEMAN_total_116,E,ɩkpɛ,u2,ɩ,pref,none,none,labiovelar,stop,295.1948619,2170.059633,623.0366724,69.44647683,623.0019491,623.0713956,5.687635687,7.682509927,-0.475034313,0.405349927
T_POKEMAN_total_116,E,ɩkpɛ,u1,ɩ,pref,none,none,labiovelar,stop,308.7215486,2205.212801,622.0095919,65.54378397,621.97682,622.0423638,5.732439733,7.698579292,-0.430230267,0.421419292
T_POKEMAN_total_116,E,ɩkpɛ,u3,ɩ,pref,none,none,labiovelar,stop,306.5605036,2224.522615,623.9551946,65.36138996,623.9225139,623.9878753,5.725415138,7.707297617,-0.437254862,0.430137617
T_POKEMAN_total_-52,E,ɩman ,u3,ɩ,pref,none,none,labial,nasal,305.8816566,2073.521158,372.8047256,88,372.7607256,372.8487256,5.723198284,7.637003484,-0.439471716,0.359843484
T_POKEMAN_total_-52,E,ɩman ,u2,ɩ,pref,none,none,labial,nasal,276.6003637,2085.033546,371.8468853,80.85784278,371.8064564,371.8873143,5.622573734,7.642540223,-0.540096266,0.365380223
T_POKEMAN_total_-52,E,ɩman ,u1,ɩ,pref,none,none,labial,nasal,300.550204,2154.7733,370.8484489,63.44648655,370.8167256,370.8801721,5.705614808,7.6754408,-0.457055192,0.3982808
T_POKEMAN_total_178,E,ɩna,u2,ɩ,pref ,none,none,dental,nasal,302.200057,1972.849657,1170.933627,66.32412632,1170.064726,1170.13105,5.711089238,7.587234303,-0.451580762,0.310074303
T_POKEMAN_total_178,E,ɩna,u1,ɩ,pref ,none,none,dental,nasal,305.1042847,2018.802759,1170.097888,58.56133056,1169.216726,1169.275287,5.720653635,7.610259921,-0.442016365,0.333099921
T_POKEMAN_total_238,E,ɩpɛlɩ ,u3,ɩ,root,dental,lateral,none,none,413.443748,1818.716424,1707.486239,114.5519468,1705.398174,1705.512726,6.024521467,7.50588627,-0.138148533,0.22872627
T_POKEMAN_total_238,E,ɩpɛlɩ ,u1,ɩ,root,dental,lateral,none,none,438.2743682,1839.089023,1704.335844,143.3650154,1703.330598,1703.473963,6.082845126,7.517025632,-0.079824874,0.239865632
T_POKEMAN_total_238,E,ɩpɛlɩ ,u2,ɩ,root,dental,lateral,none,none,410.7794081,1868.973508,1705.279489,130.4884709,1704.462237,1704.592726,6.01805635,7.533144633,-0.14461365,0.255984633
T_POKEMAN_total_238,E,ɩpɛlɩ ,u3,ɩ,pref ,none,none,labial,stop,281.6890846,1976.157678,1705.45545,43.28000465,1705.033334,1705.076614,5.640803926,7.588909672,-0.521866074,0.311749672
T_POKEMAN_total_238,E,ɩpɛlɩ ,u1,ɩ,pref ,none,none,labial,stop,264.3691987,2001.212819,1703.402281,40.64864865,1702.963673,1703.004322,5.577346606,7.601508685,-0.585323394,0.324348685
T_POKEMAN_total_238,E,ɩpɛlɩ ,u2,ɩ,pref ,none,none,labial,stop,290.1333872,2002.072252,1704.527481,53.29632546,1704.078127,1704.131423,5.670340773,7.601938049,-0.492329227,0.324778049
T_POKEMAN_total_179,E,ɩsa,u2,ɩ,pref ,none,none,dental,fricative,296.3665946,1970.840443,1174.715543,75.14006663,1173.841954,1173.917094,5.691597183,7.586215352,-0.471072817,0.309055352
T_POKEMAN_total_179,E,ɩsa,u1,ɩ,pref ,none,none,dental,fricative,300.0241609,2037.608731,1173.879524,80.32214019,1172.961383,1173.041705,5.703863008,7.619532209,-0.458806992,0.342372209
T_POKEMAN_total_179,E,ɩsa,u3,ɩ,pref ,none,none,dental,fricative,304.9387265,2072.057083,1175.485053,93.27732409,1174.668904,1174.762181,5.72011086,7.636297153,-0.44255914,0.359137153
T_POKEMAN_total_181,E,ɩsɩ,u3,ɩ, root ,dental,fricative,none,none,329.9902768,1876.570044,1185.659786,153.6159367,1185.039155,1185.192771,5.79906319,7.537200945,-0.36360681,0.260040945
T_POKEMAN_total_181,E,ɩsɩ,u2,ɩ, root ,dental,fricative,none,none,291.1412358,1932.919661,1185.115963,158.9346374,1184.139365,1184.2983,5.673808496,7.566786917,-0.488861504,0.289626917
